COLLECTION_TIME,MESSAGE_ID,MESSAGE_TYPE,SYMBOL,BID_PRICE_1,BID_SIZE_1,BID_PRICE_2,BID_SIZE_2,BID_PRICE_3,BID_SIZE_3,ASK_PRICE_1,ASK_SIZE_1,ASK_PRICE_2,ASK_SIZE_2,ASK_PRICE_3,ASK_SIZE_3
2022-08-01 13:30:02.577860096,425632,ASK_UPDATE,SPY,409.000000,100,408.990000,100,408.960000,100,409.300000,200,409.720000,50,409.830000,100
2022-08-01 13:30:02.588960000,425849,ASK_UPDATE,SPY,409.000000,100,408.990000,100,408.960000,100,409.300000,700,409.720000,50,409.830000,100
2022-08-01 13:30:02.603872000,426182,ASK_UPDATE,SPY,409.000000,100,408.990000,100,408.960000,100,409.300000,500,409.720000,50,409.830000,100
2022-08-01 13:30:02.604684032,426209,BID_UPDATE,SPY,409.000000,100,408.960000,100,408.930000,100,409.300000,500,409.720000,50,409.830000,100
2022-08-01 13:30:02.605735936,426236,BID_UPDATE,SPY,409.000000,100,408.960000,100,408.930000,100,409.300000,500,409.720000,50,409.830000,100
2022-08-01 13:30:02.616390912,426438,ASK_UPDATE,SPY,409.000000,100,408.960000,100,408.930000,100,409.720000,50,409.830000,100,409.860000,100
2022-08-01 13:30:02.639272960,426919,ASK_UPDATE,SPY,409.000000,100,408.960000,100,408.930000,100,409.280000,500,409.720000,50,409.830000,100
2022-08-01 13:30:02.639992064,426943,ASK_UPDATE,SPY,409.000000,100,408.960000,100,408.930000,100,409.280000,700,409.720000,50,409.830000,100
2022-08-01 13:30:02.639997952,426950,ASK_UPDATE,SPY,409.000000,100,408.960000,100,408.930000,100,409.280000,500,409.720000,50,409.830000,100
2022-08-01 13:30:02.640270080,426966,ASK_UPDATE,SPY,409.000000,100,408.960000,100,408.930000,100,409.270000,200,409.280000,500,409.720000,50
2022-08-01 13:30:02.640270080,426967,ASK_UPDATE,SPY,409.000000,100,408.960000,100,408.930000,100,409.280000,500,409.720000,50,409.830000,100
2022-08-01 13:30:02.641016064,426982,ASK_UPDATE,SPY,409.000000,100,408.960000,100,408.930000,100,409.260000,500,409.280000,500,409.720000,50
2022-08-01 13:30:02.642653952,427034,ASK_UPDATE,SPY,409.000000,100,408.960000,100,408.930000,100,409.260000,500,409.720000,50,409.830000,100
2022-08-01 13:30:02.655962112,427323,BID_UPDATE,SPY,409.210000,200,409.000000,100,408.960000,100,409.260000,500,409.720000,50,409.830000,100
2022-08-01 13:30:02.656986880,427352,BID_UPDATE,SPY,409.210000,200,408.960000,100,408.930000,100,409.260000,500,409.720000,50,409.830000,100
2022-08-01 13:30:02.660495104,427414,ASK_UPDATE,SPY,409.210000,200,408.960000,100,408.930000,100,409.260000,600,409.720000,50,409.830000,100
2022-08-01 13:30:02.689003008,428171,ASK_UPDATE,SPY,409.210000,200,408.960000,100,408.930000,100,409.260000,600,409.720000,50,409.800000,100
2022-08-01 13:30:02.705476096,428732,BID_UPDATE,SPY,409.210000,200,408.930000,100,408.900000,100,409.260000,600,409.720000,50,409.800000,100
2022-08-01 13:30:02.705806080,428741,ASK_UPDATE,SPY,409.210000,200,408.930000,100,408.900000,100,409.260000,100,409.720000,50,409.800000,100
2022-08-01 13:30:02.705885952,428743,BID_UPDATE,SPY,408.930000,100,408.900000,100,385.000000,2595,409.260000,100,409.720000,50,409.800000,100
2022-08-01 13:30:02.706007040,428745,ASK_UPDATE,SPY,408.930000,100,408.900000,100,385.000000,2595,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.706662912,428756,BID_UPDATE,SPY,408.930000,100,408.900000,100,408.870000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.707021056,428762,BID_UPDATE,SPY,408.940000,100,408.930000,100,408.900000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.740915968,429469,BID_UPDATE,SPY,409.220000,200,408.940000,100,408.930000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.758060032,429736,ASK_UPDATE,SPY,409.220000,200,408.940000,100,408.930000,100,409.270000,200,409.720000,50,409.800000,100
2022-08-01 13:30:02.758475008,429750,BID_UPDATE,SPY,408.940000,100,408.930000,100,408.900000,100,409.270000,200,409.720000,50,409.800000,100
2022-08-01 13:30:02.759375104,429771,ASK_UPDATE,SPY,408.940000,100,408.930000,100,408.900000,100,409.270000,300,409.720000,50,409.800000,100
2022-08-01 13:30:02.762226944,429795,ASK_UPDATE,SPY,408.940000,100,408.930000,100,408.900000,100,409.270000,100,409.720000,50,409.800000,100
2022-08-01 13:30:02.770349056,429968,ASK_UPDATE,SPY,408.940000,100,408.930000,100,408.900000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.784349952,430143,BID_UPDATE,SPY,409.220000,200,408.940000,100,408.930000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.784971008,430154,BID_UPDATE,SPY,408.940000,100,408.930000,100,408.900000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.790633984,430271,BID_UPDATE,SPY,409.210000,200,408.940000,100,408.930000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.790921984,430274,BID_UPDATE,SPY,408.940000,100,408.930000,100,408.900000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.796231936,430418,BID_UPDATE,SPY,409.210000,200,408.940000,100,408.930000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.802600960,430557,BID_UPDATE,SPY,409.210000,300,408.940000,100,408.930000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.810893056,430704,BID_UPDATE,SPY,409.210000,300,408.930000,100,408.900000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.813946112,430741,BID_UPDATE,SPY,409.210000,100,408.930000,100,408.900000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.814021120,430743,BID_UPDATE,SPY,409.220000,200,409.210000,100,408.930000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.814045952,430744,BID_UPDATE,SPY,409.210000,100,408.930000,100,408.900000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.869861888,431583,BID_UPDATE,SPY,408.930000,100,408.900000,100,408.870000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.870802944,431596,BID_UPDATE,SPY,408.940000,100,408.930000,100,408.900000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.883312896,431802,BID_UPDATE,SPY,409.210000,200,408.940000,100,408.930000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.884008960,431813,BID_UPDATE,SPY,409.210000,300,408.940000,100,408.930000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.896625920,431973,BID_UPDATE,SPY,409.210000,100,408.940000,100,408.930000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.896626944,431974,BID_UPDATE,SPY,409.220000,200,409.210000,100,408.940000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.896627968,431975,BID_UPDATE,SPY,409.210000,100,408.940000,100,408.930000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.897049088,431982,ASK_UPDATE,SPY,409.210000,100,408.940000,100,408.930000,100,409.250000,100,409.720000,50,409.800000,100
2022-08-01 13:30:02.897049088,431983,ASK_UPDATE,SPY,409.210000,100,408.940000,100,408.930000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.897785088,432004,BID_UPDATE,SPY,408.940000,100,408.930000,100,408.900000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.897800960,432005,ASK_UPDATE,SPY,408.940000,100,408.930000,100,408.900000,100,409.250000,100,409.720000,50,409.800000,100
2022-08-01 13:30:02.901736960,432072,BID_UPDATE,SPY,409.220000,200,408.940000,100,408.930000,100,409.250000,100,409.720000,50,409.800000,100
2022-08-01 13:30:02.902566912,432083,BID_UPDATE,SPY,409.220000,300,408.940000,100,408.930000,100,409.250000,100,409.720000,50,409.800000,100
2022-08-01 13:30:02.918872064,432233,ASK_UPDATE,SPY,409.220000,300,408.940000,100,408.930000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.922066944,432284,BID_UPDATE,SPY,409.230000,100,409.220000,300,408.940000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.922362880,432287,BID_UPDATE,SPY,409.230000,100,409.220000,100,408.940000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.922846976,432291,BID_UPDATE,SPY,409.230000,100,408.940000,100,408.930000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.924744960,432316,BID_UPDATE,SPY,408.940000,100,408.930000,100,408.900000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.925718016,432330,BID_UPDATE,SPY,409.220000,200,408.940000,100,408.930000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.931365888,432400,BID_UPDATE,SPY,409.240000,61,409.220000,200,408.940000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.941318912,432517,BID_UPDATE,SPY,409.250000,61,409.220000,200,408.940000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.942031872,432521,BID_UPDATE,SPY,409.250000,61,408.940000,100,408.930000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.942853888,432531,BID_UPDATE,SPY,409.260000,61,408.940000,100,408.930000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.969348096,432927,BID_UPDATE,SPY,409.260000,61,409.220000,500,408.940000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.969530880,432939,BID_UPDATE,SPY,409.260000,61,408.940000,100,408.930000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.969647104,432944,BID_UPDATE,SPY,409.260000,61,409.230000,200,408.940000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.969724928,432946,BID_UPDATE,SPY,409.260000,61,408.940000,100,408.930000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.972169984,433005,BID_UPDATE,SPY,409.260000,61,408.930000,100,408.900000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.972258048,433006,BID_UPDATE,SPY,409.260000,61,409.240000,200,408.930000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.972259072,433007,BID_UPDATE,SPY,409.260000,61,409.240000,200,408.950000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.972290048,433008,BID_UPDATE,SPY,409.260000,61,408.950000,100,408.930000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.976111104,433061,BID_UPDATE,SPY,409.270000,61,408.950000,100,408.930000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.976461056,433070,BID_UPDATE,SPY,409.290000,61,408.950000,100,408.930000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.977286912,433089,BID_UPDATE,SPY,409.290000,61,409.240000,200,408.950000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:02.983597056,433192,BID_UPDATE,SPY,409.290000,61,408.950000,100,408.930000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:03.002484992,433484,ASK_UPDATE,SPY,409.290000,61,408.950000,100,408.930000,100,409.300000,500,409.720000,50,409.800000,100
2022-08-01 13:30:03.002578944,433487,ASK_UPDATE,SPY,409.290000,61,408.950000,100,408.930000,100,409.300000,1000,409.720000,50,409.800000,100
2022-08-01 13:30:03.004574976,433531,BID_UPDATE,SPY,408.950000,100,408.930000,100,408.900000,100,409.300000,1000,409.720000,50,409.800000,100
2022-08-01 13:30:03.005531904,433563,BID_UPDATE,SPY,409.240000,200,408.950000,100,408.930000,100,409.300000,1000,409.720000,50,409.800000,100
2022-08-01 13:30:03.006440960,433596,BID_UPDATE,SPY,409.240000,300,408.950000,100,408.930000,100,409.300000,1000,409.720000,50,409.800000,100
2022-08-01 13:30:03.011616000,433778,BID_UPDATE,SPY,409.240000,800,408.950000,100,408.930000,100,409.300000,1000,409.720000,50,409.800000,100
2022-08-01 13:30:03.012144128,433793,BID_UPDATE,SPY,409.240000,600,408.950000,100,408.930000,100,409.300000,1000,409.720000,50,409.800000,100
2022-08-01 13:30:03.012439040,433797,BID_UPDATE,SPY,409.240000,800,408.950000,100,408.930000,100,409.300000,1000,409.720000,50,409.800000,100
2022-08-01 13:30:03.012441088,433798,BID_UPDATE,SPY,409.240000,600,408.950000,100,408.930000,100,409.300000,1000,409.720000,50,409.800000,100
2022-08-01 13:30:03.012736000,433817,BID_UPDATE,SPY,409.240000,100,408.950000,100,408.930000,100,409.300000,1000,409.720000,50,409.800000,100
2022-08-01 13:30:03.015173120,433933,ASK_UPDATE,SPY,409.240000,100,408.950000,100,408.930000,100,409.300000,500,409.720000,50,409.800000,100
2022-08-01 13:30:03.021782016,434281,ASK_UPDATE,SPY,409.240000,100,408.950000,100,408.930000,100,409.290000,500,409.300000,500,409.720000,50
2022-08-01 13:30:03.022209024,434301,BID_UPDATE,SPY,409.240000,300,408.950000,100,408.930000,100,409.290000,500,409.300000,500,409.720000,50
2022-08-01 13:30:03.022213120,434304,ASK_UPDATE,SPY,409.240000,300,408.950000,100,408.930000,100,409.290000,500,409.720000,50,409.800000,100
2022-08-01 13:30:03.022213120,434306,BID_UPDATE,SPY,409.240000,100,408.950000,100,408.930000,100,409.290000,500,409.720000,50,409.800000,100
2022-08-01 13:30:03.023332096,434351,ASK_UPDATE,SPY,409.240000,100,408.950000,100,408.930000,100,409.280000,100,409.290000,500,409.720000,50
2022-08-01 13:30:03.024101120,434377,BID_UPDATE,SPY,409.240000,600,408.950000,100,408.930000,100,409.280000,100,409.290000,500,409.720000,50
2022-08-01 13:30:03.024101120,434379,BID_UPDATE,SPY,409.240000,1100,408.950000,100,408.930000,100,409.280000,100,409.290000,500,409.720000,50
2022-08-01 13:30:03.024675072,434402,ASK_UPDATE,SPY,409.240000,1100,408.950000,100,408.930000,100,409.290000,500,409.720000,50,409.800000,100
2022-08-01 13:30:03.028453120,434522,BID_UPDATE,SPY,409.240000,600,408.950000,100,408.930000,100,409.290000,500,409.720000,50,409.800000,100
2022-08-01 13:30:03.028454912,434523,BID_UPDATE,SPY,409.240000,100,408.950000,100,408.930000,100,409.290000,500,409.720000,50,409.800000,100
2022-08-01 13:30:03.029966080,434604,ASK_UPDATE,SPY,409.240000,100,408.950000,100,408.930000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:03.033487104,434769,BID_UPDATE,SPY,408.950000,100,408.930000,100,408.900000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:03.035665920,434862,ASK_UPDATE,SPY,408.950000,100,408.930000,100,408.900000,100,409.280000,500,409.720000,50,409.800000,100
2022-08-01 13:30:03.035676928,434879,ASK_UPDATE,SPY,408.950000,100,408.930000,100,408.900000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:03.035849984,434891,BID_UPDATE,SPY,409.220000,500,408.950000,100,408.930000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:03.036743936,434946,BID_UPDATE,SPY,408.950000,100,408.930000,100,408.900000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:03.038616064,435110,BID_UPDATE,SPY,409.220000,500,408.950000,100,408.930000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:03.038735872,435112,BID_UPDATE,SPY,409.220000,1000,408.950000,100,408.930000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:03.044188928,435394,BID_UPDATE,SPY,409.220000,500,408.950000,100,408.930000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:03.044192000,435398,BID_UPDATE,SPY,408.950000,100,408.930000,100,408.900000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:03.047492096,435538,BID_UPDATE,SPY,409.220000,200,408.950000,100,408.930000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:03.048798976,435603,BID_UPDATE,SPY,408.950000,100,408.930000,100,408.900000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:03.051187968,435775,ASK_UPDATE,SPY,408.950000,100,408.930000,100,408.900000,100,409.270000,500,409.720000,50,409.800000,100
2022-08-01 13:30:03.051190016,435779,ASK_UPDATE,SPY,408.950000,100,408.930000,100,408.900000,100,409.270000,1000,409.720000,50,409.800000,100
2022-08-01 13:30:03.051191040,435782,ASK_UPDATE,SPY,408.950000,100,408.930000,100,408.900000,100,409.270000,500,409.720000,50,409.800000,100
2022-08-01 13:30:03.051193088,435784,ASK_UPDATE,SPY,408.950000,100,408.930000,100,408.900000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:03.051661056,435808,BID_UPDATE,SPY,409.220000,100,408.950000,100,408.930000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:03.055117056,435936,BID_UPDATE,SPY,409.210000,100,408.950000,100,408.930000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:03.065306112,436331,ASK_UPDATE,SPY,409.210000,100,408.950000,100,408.930000,100,409.270000,500,409.720000,50,409.800000,100
2022-08-01 13:30:03.065391104,436332,ASK_UPDATE,SPY,409.210000,100,408.950000,100,408.930000,100,409.270000,1000,409.720000,50,409.800000,100
2022-08-01 13:30:03.065865984,436344,BID_UPDATE,SPY,408.950000,100,408.930000,100,408.900000,100,409.270000,1000,409.720000,50,409.800000,100
2022-08-01 13:30:03.081620992,436845,ASK_UPDATE,SPY,408.950000,100,408.930000,100,408.900000,100,409.270000,500,409.720000,50,409.800000,100
2022-08-01 13:30:03.081648128,436847,ASK_UPDATE,SPY,408.950000,100,408.930000,100,408.900000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:03.082438912,436871,ASK_UPDATE,SPY,408.950000,100,408.930000,100,408.900000,100,409.270000,500,409.720000,50,409.800000,100
2022-08-01 13:30:03.082462976,436872,ASK_UPDATE,SPY,408.950000,100,408.930000,100,408.900000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:03.083592960,436937,BID_UPDATE,SPY,409.220000,500,408.950000,100,408.930000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:03.083595008,436939,BID_UPDATE,SPY,409.220000,1000,408.950000,100,408.930000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:03.083952896,436967,BID_UPDATE,SPY,409.220000,500,408.950000,100,408.930000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:03.083954944,436969,BID_UPDATE,SPY,408.950000,100,408.930000,100,408.900000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:03.084461056,437002,BID_UPDATE,SPY,409.220000,500,408.950000,100,408.930000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:03.084877056,437025,BID_UPDATE,SPY,409.220000,700,408.950000,100,408.930000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:03.085078016,437059,BID_UPDATE,SPY,409.220000,700,408.930000,100,408.900000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:03.085370880,437067,ASK_UPDATE,SPY,409.220000,700,408.930000,100,408.900000,100,409.290000,500,409.720000,50,409.800000,100
2022-08-01 13:30:03.085420032,437068,BID_UPDATE,SPY,409.220000,700,408.960000,100,408.930000,100,409.290000,500,409.720000,50,409.800000,100
2022-08-01 13:30:03.086084096,437083,ASK_UPDATE,SPY,409.220000,700,408.960000,100,408.930000,100,409.290000,1000,409.720000,50,409.800000,100
2022-08-01 13:30:03.087738112,437132,BID_UPDATE,SPY,409.220000,500,408.960000,100,408.930000,100,409.290000,1000,409.720000,50,409.800000,100
2022-08-01 13:30:03.087741952,437136,BID_UPDATE,SPY,409.230000,200,409.220000,500,408.960000,100,409.290000,1000,409.720000,50,409.800000,100
2022-08-01 13:30:03.087742976,437137,BID_UPDATE,SPY,409.220000,500,408.960000,100,408.930000,100,409.290000,1000,409.720000,50,409.800000,100
2022-08-01 13:30:03.091584000,437237,ASK_UPDATE,SPY,409.220000,500,408.960000,100,408.930000,100,409.280000,500,409.290000,1000,409.720000,50
2022-08-01 13:30:03.091584000,437250,ASK_UPDATE,SPY,409.220000,500,408.960000,100,408.930000,100,409.290000,1000,409.720000,50,409.800000,100
2022-08-01 13:30:03.092539904,437295,ASK_UPDATE,SPY,409.220000,500,408.960000,100,408.930000,100,409.280000,38,409.290000,1000,409.720000,50
2022-08-01 13:30:03.093575936,437344,BID_UPDATE,SPY,409.230000,200,409.220000,500,408.960000,100,409.280000,38,409.290000,1000,409.720000,50
2022-08-01 13:30:03.094848000,437411,BID_UPDATE,SPY,409.220000,700,408.960000,100,408.930000,100,409.280000,38,409.290000,1000,409.720000,50
2022-08-01 13:30:03.095002112,437428,ASK_UPDATE,SPY,409.220000,700,408.960000,100,408.930000,100,409.280000,106,409.290000,1000,409.720000,50
2022-08-01 13:30:03.095155968,437431,BID_UPDATE,SPY,409.220000,500,408.960000,100,408.930000,100,409.280000,106,409.290000,1000,409.720000,50
2022-08-01 13:30:03.096155904,437436,ASK_UPDATE,SPY,409.220000,500,408.960000,100,408.930000,100,409.280000,106,409.290000,500,409.720000,50
2022-08-01 13:30:03.096157952,437438,ASK_UPDATE,SPY,409.220000,500,408.960000,100,408.930000,100,409.280000,106,409.720000,50,409.800000,100
2022-08-01 13:30:03.097948928,437591,BID_UPDATE,SPY,409.220000,500,409.210000,500,408.960000,100,409.280000,106,409.720000,50,409.800000,100
2022-08-01 13:30:03.097949952,437596,BID_UPDATE,SPY,409.220000,500,409.210000,1000,408.960000,100,409.280000,106,409.720000,50,409.800000,100
2022-08-01 13:30:03.097985024,437732,BID_UPDATE,SPY,409.220000,700,409.210000,1000,408.960000,100,409.280000,106,409.720000,50,409.800000,100
2022-08-01 13:30:03.099312896,437815,BID_UPDATE,SPY,409.230000,500,409.220000,700,409.210000,1000,409.280000,106,409.720000,50,409.800000,100
2022-08-01 13:30:03.099313920,437817,BID_UPDATE,SPY,409.230000,500,409.220000,200,409.210000,1000,409.280000,106,409.720000,50,409.800000,100
2022-08-01 13:30:03.099315968,437819,BID_UPDATE,SPY,409.230000,500,409.220000,200,409.210000,500,409.280000,106,409.720000,50,409.800000,100
2022-08-01 13:30:03.099315968,437822,BID_UPDATE,SPY,409.230000,500,409.220000,200,408.960000,100,409.280000,106,409.720000,50,409.800000,100
2022-08-01 13:30:03.099315968,437824,BID_UPDATE,SPY,409.230000,500,408.960000,100,408.930000,100,409.280000,106,409.720000,50,409.800000,100
2022-08-01 13:30:03.103208960,438226,BID_UPDATE,SPY,409.220000,500,408.960000,100,408.930000,100,409.280000,106,409.720000,50,409.800000,100
2022-08-01 13:30:03.103215104,438249,BID_UPDATE,SPY,408.960000,100,408.930000,100,408.900000,100,409.280000,106,409.720000,50,409.800000,100
2022-08-01 13:30:03.108819968,438565,ASK_UPDATE,SPY,408.960000,100,408.930000,100,408.900000,100,409.280000,38,409.720000,50,409.800000,100
2022-08-01 13:30:03.120048896,438942,ASK_UPDATE,SPY,408.960000,100,408.930000,100,408.900000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:03.125487104,439062,ASK_UPDATE,SPY,408.960000,100,408.930000,100,408.900000,100,409.260000,500,409.720000,50,409.800000,100
2022-08-01 13:30:03.125488128,439063,ASK_UPDATE,SPY,408.960000,100,408.930000,100,408.900000,100,409.260000,1000,409.720000,50,409.800000,100
2022-08-01 13:30:03.126362112,439085,ASK_UPDATE,SPY,408.960000,100,408.930000,100,408.900000,100,409.260000,500,409.720000,50,409.800000,100
2022-08-01 13:30:03.126366976,439092,BID_UPDATE,SPY,409.210000,500,408.960000,100,408.930000,100,409.260000,500,409.720000,50,409.800000,100
2022-08-01 13:30:03.126370048,439099,ASK_UPDATE,SPY,409.210000,500,408.960000,100,408.930000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:03.126377984,439113,BID_UPDATE,SPY,408.960000,100,408.930000,100,408.900000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:03.127666944,439175,BID_UPDATE,SPY,409.230000,500,408.960000,100,408.930000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:03.127667968,439176,BID_UPDATE,SPY,409.230000,1000,408.960000,100,408.930000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:03.128292096,439208,BID_UPDATE,SPY,409.230000,500,408.960000,100,408.930000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:03.128293120,439209,BID_UPDATE,SPY,408.960000,100,408.930000,100,408.900000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:03.131137024,439347,ASK_UPDATE,SPY,408.960000,100,408.930000,100,408.900000,100,409.290000,500,409.720000,50,409.800000,100
2022-08-01 13:30:03.134684928,439495,ASK_UPDATE,SPY,408.960000,100,408.930000,100,408.900000,100,409.280000,500,409.290000,500,409.720000,50
2022-08-01 13:30:03.135239936,439523,ASK_UPDATE,SPY,408.960000,100,408.930000,100,408.900000,100,409.290000,500,409.720000,50,409.800000,100
2022-08-01 13:30:03.135241984,439526,ASK_UPDATE,SPY,408.960000,100,408.930000,100,408.900000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:03.135429120,439529,BID_UPDATE,SPY,408.930000,100,408.900000,100,408.870000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:03.148020992,439824,ASK_UPDATE,SPY,408.930000,100,408.900000,100,408.870000,100,409.290000,200,409.720000,50,409.800000,100
2022-08-01 13:30:03.160657920,440153,ASK_UPDATE,SPY,408.930000,100,408.900000,100,408.870000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:03.171096064,440399,BID_UPDATE,SPY,408.940000,100,408.930000,100,408.900000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:03.186984960,440839,ASK_UPDATE,SPY,408.940000,100,408.930000,100,408.900000,100,409.290000,200,409.720000,50,409.800000,100
2022-08-01 13:30:03.187098880,440846,BID_UPDATE,SPY,409.230000,200,408.940000,100,408.930000,100,409.290000,200,409.720000,50,409.800000,100
2022-08-01 13:30:03.188528896,440877,BID_UPDATE,SPY,408.940000,100,408.930000,100,408.900000,100,409.290000,200,409.720000,50,409.800000,100
2022-08-01 13:30:03.188867072,440895,ASK_UPDATE,SPY,408.940000,100,408.930000,100,408.900000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:03.211825920,441767,BID_UPDATE,SPY,409.230000,200,408.940000,100,408.930000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:03.212431872,441775,BID_UPDATE,SPY,408.940000,100,408.930000,100,408.900000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:03.225698048,442036,ASK_UPDATE,SPY,408.940000,100,408.930000,100,408.900000,100,409.280000,500,409.720000,50,409.800000,100
2022-08-01 13:30:03.225700096,442042,ASK_UPDATE,SPY,408.940000,100,408.930000,100,408.900000,100,409.270000,500,409.280000,500,409.720000,50
2022-08-01 13:30:03.225992960,442046,ASK_UPDATE,SPY,408.940000,100,408.930000,100,408.900000,100,409.270000,500,409.720000,50,409.800000,100
2022-08-01 13:30:03.225992960,442047,ASK_UPDATE,SPY,408.940000,100,408.930000,100,408.900000,100,409.720000,50,409.800000,100,409.830000,100
2022-08-01 13:30:03.226401024,442055,ASK_UPDATE,SPY,408.940000,100,408.930000,100,408.900000,100,409.280000,500,409.720000,50,409.800000,100
