date,MID_PRICE,high,low,close,volume,openinterest,BID_PRICE_1,BID_SIZE_1,BID_PRICE_2,BID_SIZE_2,BID_PRICE_3,BID_SIZE_3,ASK_PRICE_1,ASK_SIZE_1,ASK_PRICE_2,ASK_SIZE_2,ASK_PRICE_3,ASK_SIZE_3,year,month,day,hour,minute,second,microsecond
1702-07-22,409.33500000000004,0,0,0,0,0,408.97,200,408.95,100,408.94,100,409.72,50,409.79,100,409.8,100,2022,8,1,13,30,5,823412
1702-07-23,409.345,0,0,0,0,0,408.97,200,408.95,100,408.94,100,409.32,200,409.72,50,409.79,100,2022,8,1,13,30,5,873640
1702-07-24,409.145,0,0,0,0,0,408.97,200,408.95,100,408.94,100,409.32,300,409.72,50,409.79,100,2022,8,1,13,30,5,874108
1702-07-25,409.145,0,0,0,0,0,408.97,200,408.95,100,408.94,100,409.32,200,409.72,50,409.79,100,2022,8,1,13,30,5,876683
1702-07-26,409.145,0,0,0,0,0,408.97,200,408.95,100,408.94,100,409.72,50,409.79,100,409.8,100,2022,8,1,13,30,5,896349
1702-07-27,409.345,0,0,0,0,0,408.97,200,408.95,100,408.94,100,409.32,200,409.72,50,409.79,100,2022,8,1,13,30,5,936835
1702-07-28,409.145,0,0,0,0,0,408.97,200,408.95,100,408.94,100,409.32,700,409.72,50,409.79,100,2022,8,1,13,30,5,944706
1702-07-29,409.145,0,0,0,0,0,408.97,200,408.95,100,408.94,100,409.31,500,409.32,700,409.72,50,2022,8,1,13,30,5,945001
1702-07-30,409.14,0,0,0,0,0,408.97,200,408.95,100,408.94,100,409.31,1000,409.32,700,409.72,50,2022,8,1,13,30,5,945019
1702-07-31,409.14,0,0,0,0,0,408.97,200,408.95,100,408.94,100,409.31,500,409.32,700,409.72,50,2022,8,1,13,30,5,945042
1702-08-01,409.14,0,0,0,0,0,408.97,200,408.95,100,408.94,100,409.32,700,409.72,50,409.79,100,2022,8,1,13,30,5,945095
1702-08-02,409.145,0,0,0,0,0,408.97,200,408.95,100,408.94,100,409.32,500,409.72,50,409.79,100,2022,8,1,13,30,5,945234
1702-08-03,409.145,0,0,0,0,0,408.97,200,408.95,100,408.94,100,409.31,200,409.32,500,409.72,50,2022,8,1,13,30,5,945276
1702-08-04,409.14,0,0,0,0,0,408.97,200,408.95,100,408.94,100,409.32,500,409.72,50,409.79,100,2022,8,1,13,30,5,945303
1702-08-05,409.145,0,0,0,0,0,408.97,200,408.95,100,408.94,100,409.31,500,409.32,500,409.72,50,2022,8,1,13,30,5,945446
1702-08-06,409.14,0,0,0,0,0,408.97,200,408.95,100,408.94,100,409.31,1000,409.32,500,409.72,50,2022,8,1,13,30,5,945511
1702-08-07,409.14,0,0,0,0,0,408.97,200,408.95,100,408.94,100,409.31,500,409.32,500,409.72,50,2022,8,1,13,30,5,945628
1702-08-08,409.14,0,0,0,0,0,408.97,200,408.95,100,408.94,100,409.32,500,409.72,50,409.79,100,2022,8,1,13,30,5,945640
1702-08-09,409.145,0,0,0,0,0,408.97,200,408.95,100,408.94,100,409.72,50,409.79,100,409.8,100,2022,8,1,13,30,5,945665
1702-08-10,409.345,0,0,0,0,0,408.97,200,408.95,100,408.94,100,409.3,200,409.72,50,409.79,100,2022,8,1,13,30,5,946103
1702-08-11,409.135,0,0,0,0,0,408.97,200,408.95,100,408.94,100,409.72,50,409.79,100,409.8,100,2022,8,1,13,30,5,946149
1702-08-12,409.345,0,0,0,0,0,409.27,200,408.97,200,408.95,100,409.72,50,409.79,100,409.8,100,2022,8,1,13,30,5,950836
1702-08-13,409.495,0,0,0,0,0,409.27,200,408.95,100,408.94,100,409.72,50,409.79,100,409.8,100,2022,8,1,13,30,5,951825
1702-08-14,409.495,0,0,0,0,0,409.27,200,408.95,100,408.94,100,409.29,3,409.72,50,409.79,100,2022,8,1,13,30,5,970494
1702-08-15,409.28,0,0,0,0,0,409.26,200,408.95,100,408.94,100,409.29,3,409.72,50,409.79,100,2022,8,1,13,30,5,970833
1702-08-16,409.275,0,0,0,0,0,408.95,100,408.94,100,408.93,100,409.29,3,409.72,50,409.79,100,2022,8,1,13,30,5,971339
1702-08-17,409.12,0,0,0,0,0,408.96,100,408.95,100,408.94,100,409.29,3,409.72,50,409.79,100,2022,8,1,13,30,5,972323
1702-08-18,409.125,0,0,0,0,0,409.25,500,408.96,100,408.95,100,409.29,3,409.72,50,409.79,100,2022,8,1,13,30,6,8336
1702-08-19,409.27,0,0,0,0,0,409.25,500,409.24,500,408.96,100,409.29,3,409.72,50,409.79,100,2022,8,1,13,30,6,8339
1702-08-20,409.27,0,0,0,0,0,409.25,1000,409.24,500,408.96,100,409.29,3,409.72,50,409.79,100,2022,8,1,13,30,6,8432
1702-08-21,409.27,0,0,0,0,0,409.25,1000,409.24,500,408.96,100,409.29,103,409.72,50,409.79,100,2022,8,1,13,30,6,8633
1702-08-22,409.27,0,0,0,0,0,409.25,1000,408.96,100,408.95,100,409.29,103,409.72,50,409.79,100,2022,8,1,13,30,6,8634
1702-08-23,409.27,0,0,0,0,0,409.25,500,408.96,100,408.95,100,409.29,103,409.72,50,409.79,100,2022,8,1,13,30,6,8677
1702-08-24,409.27,0,0,0,0,0,409.25,500,408.96,100,408.95,100,409.29,3,409.72,50,409.79,100,2022,8,1,13,30,6,8857
1702-08-25,409.27,0,0,0,0,0,409.26,500,409.25,500,408.96,100,409.29,3,409.72,50,409.79,100,2022,8,1,13,30,6,11104
1702-08-26,409.275,0,0,0,0,0,409.25,500,408.96,100,408.95,100,409.29,3,409.72,50,409.79,100,2022,8,1,13,30,6,12510
1702-08-27,409.27,0,0,0,0,0,408.96,100,408.95,100,408.94,100,409.29,3,409.72,50,409.79,100,2022,8,1,13,30,6,12557
1702-08-28,409.125,0,0,0,0,0,408.96,100,408.95,100,408.94,100,409.31,3,409.72,50,409.79,100,2022,8,1,13,30,6,14105
1702-08-29,409.135,0,0,0,0,0,408.96,100,408.95,100,408.94,100,409.32,3,409.72,50,409.79,100,2022,8,1,13,30,6,39729
1702-08-30,409.14,0,0,0,0,0,408.96,100,408.95,100,408.94,100,409.3,500,409.32,3,409.72,50,2022,8,1,13,30,6,62560
1702-08-31,409.13,0,0,0,0,0,408.96,100,408.95,100,408.94,100,409.32,3,409.72,50,409.79,100,2022,8,1,13,30,6,62561
1702-09-01,409.14,0,0,0,0,0,408.96,100,408.95,100,408.94,100,409.31,500,409.32,3,409.72,50,2022,8,1,13,30,6,62564
1702-09-02,409.135,0,0,0,0,0,408.96,100,408.95,100,408.94,100,409.31,700,409.32,3,409.72,50,2022,8,1,13,30,6,62576
1702-09-03,409.135,0,0,0,0,0,408.96,100,408.95,100,408.94,100,409.31,200,409.32,3,409.72,50,2022,8,1,13,30,6,62576
1702-09-04,409.135,0,0,0,0,0,408.96,100,408.95,100,408.94,100,409.32,3,409.72,50,409.79,100,2022,8,1,13,30,6,62584
1702-09-05,409.14,0,0,0,0,0,408.96,100,408.95,100,408.94,100,409.3,200,409.32,3,409.72,50,2022,8,1,13,30,6,62588
1702-09-06,409.13,0,0,0,0,0,408.96,100,408.95,100,408.94,100,409.32,3,409.72,50,409.79,100,2022,8,1,13,30,6,62806
1702-09-07,409.14,0,0,0,0,0,408.96,100,408.95,100,408.94,100,409.3,200,409.32,3,409.72,50,2022,8,1,13,30,6,69807
1702-09-08,409.13,0,0,0,0,0,408.96,100,408.95,100,408.94,100,409.32,3,409.72,50,409.79,100,2022,8,1,13,30,6,70448
1702-09-09,409.14,0,0,0,0,0,409.26,100,408.96,100,408.95,100,409.32,3,409.72,50,409.79,100,2022,8,1,13,30,6,76457
1702-09-10,409.28999999999996,0,0,0,0,0,409.26,100,408.95,100,408.94,100,409.32,3,409.72,50,409.79,100,2022,8,1,13,30,6,77441
1702-09-11,409.28999999999996,0,0,0,0,0,409.26,100,408.95,100,408.94,100,409.3,200,409.32,3,409.72,50,2022,8,1,13,30,6,81133
1702-09-12,409.28,0,0,0,0,0,409.26,100,408.95,100,408.94,100,409.32,3,409.72,50,409.79,100,2022,8,1,13,30,6,83077
1702-09-13,409.28999999999996,0,0,0,0,0,409.26,100,409.25,500,408.95,100,409.32,3,409.72,50,409.79,100,2022,8,1,13,30,6,83077
1702-09-14,409.28999999999996,0,0,0,0,0,409.26,100,409.25,1000,408.95,100,409.32,3,409.72,50,409.79,100,2022,8,1,13,30,6,83079
1702-09-15,409.28999999999996,0,0,0,0,0,409.26,100,409.25,1500,408.95,100,409.32,3,409.72,50,409.79,100,2022,8,1,13,30,6,83081
1702-09-16,409.28999999999996,0,0,0,0,0,409.26,100,409.25,1000,408.95,100,409.32,3,409.72,50,409.79,100,2022,8,1,13,30,6,83545
1702-09-17,409.28999999999996,0,0,0,0,0,409.26,100,409.25,500,408.95,100,409.32,3,409.72,50,409.79,100,2022,8,1,13,30,6,83546
1702-09-18,409.28999999999996,0,0,0,0,0,409.26,100,408.95,100,408.94,100,409.32,3,409.72,50,409.79,100,2022,8,1,13,30,6,83547
1702-09-19,409.28999999999996,0,0,0,0,0,409.26,300,408.95,100,408.94,100,409.32,3,409.72,50,409.79,100,2022,8,1,13,30,6,83666
1702-09-20,409.28999999999996,0,0,0,0,0,409.26,200,408.95,100,408.94,100,409.32,3,409.72,50,409.79,100,2022,8,1,13,30,6,84134
1702-09-21,409.28999999999996,0,0,0,0,0,408.95,100,408.94,100,408.93,100,409.32,3,409.72,50,409.79,100,2022,8,1,13,30,6,84467
1702-09-22,409.135,0,0,0,0,0,408.96,100,408.95,100,408.94,100,409.32,3,409.72,50,409.79,100,2022,8,1,13,30,6,85384
1702-09-23,409.14,0,0,0,0,0,409.26,500,408.96,100,408.95,100,409.32,3,409.72,50,409.79,100,2022,8,1,13,30,6,93376
1702-09-24,409.28999999999996,0,0,0,0,0,408.96,100,408.95,100,408.94,100,409.32,3,409.72,50,409.79,100,2022,8,1,13,30,6,95113
1702-09-25,409.14,0,0,0,0,0,409.27,500,408.96,100,408.95,100,409.32,3,409.72,50,409.79,100,2022,8,1,13,30,6,100720
1702-09-26,409.29499999999996,0,0,0,0,0,409.27,1000,408.96,100,408.95,100,409.32,3,409.72,50,409.79,100,2022,8,1,13,30,6,100721
1702-09-27,409.29499999999996,0,0,0,0,0,409.27,1500,408.96,100,408.95,100,409.32,3,409.72,50,409.79,100,2022,8,1,13,30,6,101071
1702-09-28,409.29499999999996,0,0,0,0,0,409.27,1000,408.96,100,408.95,100,409.32,3,409.72,50,409.79,100,2022,8,1,13,30,6,101071
1702-09-29,409.29499999999996,0,0,0,0,0,409.27,500,408.96,100,408.95,100,409.32,3,409.72,50,409.79,100,2022,8,1,13,30,6,101072
1702-09-30,409.29499999999996,0,0,0,0,0,408.96,100,408.95,100,408.94,100,409.32,3,409.72,50,409.79,100,2022,8,1,13,30,6,101074
1702-10-01,409.14,0,0,0,0,0,408.96,100,408.95,100,408.94,100,409.33,3,409.72,50,409.79,100,2022,8,1,13,30,6,110814
1702-10-02,409.145,0,0,0,0,0,408.96,100,408.95,100,408.94,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,6,112363
1702-10-03,409.15,0,0,0,0,0,409.28,500,408.96,100,408.95,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,6,122537
1702-10-04,409.30999999999995,0,0,0,0,0,408.96,100,408.95,100,408.94,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,6,122611
1702-10-05,409.15,0,0,0,0,0,408.96,100,408.95,100,408.94,100,409.33,100,409.34,3,409.72,50,2022,8,1,13,30,6,152542
1702-10-06,409.145,0,0,0,0,0,408.96,100,408.95,100,408.94,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,6,152634
1702-10-07,409.15,0,0,0,0,0,409.3,100,408.96,100,408.95,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,6,213537
1702-10-08,409.32,0,0,0,0,0,409.3,100,408.95,100,408.94,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,6,215407
1702-10-09,409.32,0,0,0,0,0,408.95,100,408.94,100,408.93,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,6,264644
1702-10-10,409.145,0,0,0,0,0,408.96,100,408.95,100,408.94,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,6,265669
1702-10-11,409.15,0,0,0,0,0,408.96,100,408.95,100,408.94,100,409.3,100,409.34,3,409.72,50,2022,8,1,13,30,6,315971
1702-10-12,409.13,0,0,0,0,0,408.96,100,408.95,100,408.94,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,6,316280
1702-10-13,409.15,0,0,0,0,0,408.96,100,408.95,100,408.94,100,409.3,200,409.34,3,409.72,50,2022,8,1,13,30,6,316898
1702-10-14,409.13,0,0,0,0,0,408.96,100,408.95,100,408.94,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,6,317030
1702-10-15,409.15,0,0,0,0,0,409.26,200,408.96,100,408.95,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,6,354174
1702-10-16,409.29999999999995,0,0,0,0,0,409.26,200,408.96,100,408.94,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,6,354726
1702-10-17,409.29999999999995,0,0,0,0,0,409.25,200,408.96,100,408.94,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,6,358772
1702-10-18,409.29499999999996,0,0,0,0,0,408.96,100,408.94,100,408.93,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,6,359238
1702-10-19,409.15,0,0,0,0,0,409.25,500,408.96,100,408.94,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,6,429976
1702-10-20,409.29499999999996,0,0,0,0,0,409.25,1000,408.96,100,408.94,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,6,430030
1702-10-21,409.29499999999996,0,0,0,0,0,409.25,500,408.96,100,408.94,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,6,430140
1702-10-22,409.29499999999996,0,0,0,0,0,408.96,100,408.94,100,408.93,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,6,430174
1702-10-23,409.15,0,0,0,0,0,408.94,100,408.93,100,408.92,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,6,431131
1702-10-24,409.14,0,0,0,0,0,408.97,100,408.94,100,408.93,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,6,431223
1702-10-25,409.155,0,0,0,0,0,408.97,100,408.94,100,408.93,100,409.29,100,409.34,3,409.72,50,2022,8,1,13,30,6,478620
1702-10-26,409.13,0,0,0,0,0,408.97,100,408.94,100,408.93,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,6,479153
1702-10-27,409.155,0,0,0,0,0,409.26,200,408.97,100,408.94,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,6,479674
1702-10-28,409.29999999999995,0,0,0,0,0,409.26,200,408.97,100,408.94,100,409.29,200,409.34,3,409.72,50,2022,8,1,13,30,6,519088
1702-10-29,409.275,0,0,0,0,0,409.26,200,408.97,100,408.94,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,6,519258
1702-10-30,409.29999999999995,0,0,0,0,0,409.25,200,408.97,100,408.94,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,6,523847
1702-10-31,409.29499999999996,0,0,0,0,0,408.97,100,408.94,100,408.93,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,6,524332
1702-11-01,409.155,0,0,0,0,0,408.97,100,408.94,100,408.93,100,409.28,500,409.34,3,409.72,50,2022,8,1,13,30,6,524708
1702-11-02,409.125,0,0,0,0,0,408.97,100,408.94,100,408.93,100,409.28,700,409.34,3,409.72,50,2022,8,1,13,30,6,524710
1702-11-03,409.125,0,0,0,0,0,408.97,100,408.94,100,408.93,100,409.28,1200,409.34,3,409.72,50,2022,8,1,13,30,6,524712
1702-11-04,409.125,0,0,0,0,0,408.97,100,408.94,100,408.93,100,409.28,1700,409.34,3,409.72,50,2022,8,1,13,30,6,524712
1702-11-05,409.125,0,0,0,0,0,408.97,100,408.94,100,408.93,100,409.28,1200,409.34,3,409.72,50,2022,8,1,13,30,6,524713
1702-11-06,409.125,0,0,0,0,0,408.97,100,408.94,100,408.93,100,409.28,700,409.34,3,409.72,50,2022,8,1,13,30,6,524716
1702-11-07,409.125,0,0,0,0,0,408.97,100,408.94,100,408.93,100,409.28,200,409.34,3,409.72,50,2022,8,1,13,30,6,524717
1702-11-08,409.125,0,0,0,0,0,408.97,100,408.94,100,408.93,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,6,524720
1702-11-09,409.155,0,0,0,0,0,409.25,200,408.97,100,408.94,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,6,604992
1702-11-10,409.29499999999996,0,0,0,0,0,409.25,200,408.94,100,408.93,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,6,605979
1702-11-11,409.29499999999996,0,0,0,0,0,409.25,200,408.94,100,408.93,100,409.27,100,409.34,3,409.72,50,2022,8,1,13,30,6,657413
1702-11-12,409.26,0,0,0,0,0,409.25,200,408.94,100,408.93,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,6,672398
1702-11-13,409.29499999999996,0,0,0,0,0,408.94,100,408.93,100,408.92,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,6,689805
1702-11-14,409.14,0,0,0,0,0,408.95,100,408.94,100,408.93,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,6,690725
1702-11-15,409.145,0,0,0,0,0,408.95,100,408.94,100,408.93,100,409.27,200,409.34,3,409.72,50,2022,8,1,13,30,6,803115
1702-11-16,409.11,0,0,0,0,0,408.95,100,408.94,100,408.93,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,6,841231
1702-11-17,409.145,0,0,0,0,0,408.95,100,408.94,100,408.93,100,409.27,100,409.34,3,409.72,50,2022,8,1,13,30,6,928857
1702-11-18,409.11,0,0,0,0,0,408.95,100,408.94,100,408.93,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,6,929254
1702-11-19,409.145,0,0,0,0,0,409.24,500,408.95,100,408.94,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,6,969540
1702-11-20,409.28999999999996,0,0,0,0,0,409.24,500,408.94,100,408.93,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,6,970516
1702-11-21,409.28999999999996,0,0,0,0,0,409.24,1000,408.94,100,408.93,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,6,973810
1702-11-22,409.28999999999996,0,0,0,0,0,409.25,500,409.24,1000,408.94,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,6,989181
1702-11-23,409.29499999999996,0,0,0,0,0,409.24,1000,408.94,100,408.93,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,6,992755
1702-11-24,409.28999999999996,0,0,0,0,0,409.25,500,409.24,1000,408.94,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,7,13419
1702-11-25,409.29499999999996,0,0,0,0,0,409.25,1000,409.24,1000,408.94,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,7,13564
1702-11-26,409.29499999999996,0,0,0,0,0,409.25,1000,409.24,500,408.94,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,7,13582
1702-11-27,409.29499999999996,0,0,0,0,0,409.25,1000,408.94,100,408.93,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,7,13701
1702-11-28,409.29499999999996,0,0,0,0,0,409.25,500,408.94,100,408.93,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,7,13703
1702-11-29,409.29499999999996,0,0,0,0,0,408.94,100,408.93,100,408.92,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,7,13703
1702-11-30,409.14,0,0,0,0,0,408.95,100,408.94,100,408.93,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,7,15168
1702-12-01,409.145,0,0,0,0,0,408.95,200,408.94,100,408.93,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,7,41814
1702-12-02,409.145,0,0,0,0,0,408.95,200,408.94,100,408.93,100,409.29,500,409.34,3,409.72,50,2022,8,1,13,30,7,63280
1702-12-03,409.12,0,0,0,0,0,408.95,200,408.94,100,408.93,100,409.29,1000,409.34,3,409.72,50,2022,8,1,13,30,7,63522
1702-12-04,409.12,0,0,0,0,0,408.95,200,408.94,100,408.93,100,409.29,500,409.34,3,409.72,50,2022,8,1,13,30,7,64033
1702-12-05,409.12,0,0,0,0,0,408.95,200,408.94,100,408.93,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,7,64036
1702-12-06,409.145,0,0,0,0,0,408.95,200,408.94,100,408.93,100,409.28,100,409.34,3,409.72,50,2022,8,1,13,30,7,64084
1702-12-07,409.115,0,0,0,0,0,408.95,200,408.94,100,408.93,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,7,64192
1702-12-08,409.145,0,0,0,0,0,408.95,200,408.94,100,408.93,100,409.28,200,409.34,3,409.72,50,2022,8,1,13,30,7,64273
1702-12-09,409.115,0,0,0,0,0,408.95,200,408.94,100,408.93,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,7,64434
1702-12-10,409.145,0,0,0,0,0,408.95,200,408.94,100,408.93,100,409.27,200,409.34,3,409.72,50,2022,8,1,13,30,7,117925
1702-12-11,409.11,0,0,0,0,0,408.95,200,408.94,100,408.93,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,7,119559
1702-12-12,409.145,0,0,0,0,0,409.23,200,408.95,200,408.94,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,7,190330
1702-12-13,409.28499999999997,0,0,0,0,0,409.23,200,408.95,100,408.94,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,7,191394
1702-12-14,409.28499999999997,0,0,0,0,0,409.23,200,409.22,500,408.95,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,7,209773
1702-12-15,409.28499999999997,0,0,0,0,0,409.23,200,408.95,100,408.94,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,7,209978
1702-12-16,409.28499999999997,0,0,0,0,0,409.23,400,408.95,100,408.94,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,7,224033
1702-12-17,409.28499999999997,0,0,0,0,0,409.23,200,408.95,100,408.94,100,409.34,3,409.72,50,409.79,100,2022,8,1,13,30,7,233509
1702-12-18,409.28499999999997,0,0,0,0,0,409.23,200,408.95,100,408.94,100,409.27,100,409.34,3,409.72,50,2022,8,1,13,30,7,356946
1702-12-19,409.25,0,0,0,0,0,409.23,200,408.95,100,408.94,100,409.27,100,409.34,3,409.72,50,2022,8,1,13,30,7,361122
1702-12-20,409.25,0,0,0,0,0,409.23,200,408.95,100,408.94,100,409.27,100,409.34,3,409.72,50,2022,8,1,13,30,7,362379
1702-12-21,409.25,0,0,0,0,0,409.23,200,408.95,100,408.94,100,409.27,300,409.34,3,409.72,50,2022,8,1,13,30,7,404977
1702-12-22,409.25,0,0,0,0,0,409.23,200,408.95,100,408.94,100,409.27,100,409.34,3,409.72,50,2022,8,1,13,30,7,410397
1702-12-23,409.25,0,0,0,0,0,409.23,200,408.95,100,408.94,100,409.34,3,409.72,50,409.8,100,2022,8,1,13,30,7,412860
1702-12-24,409.28499999999997,0,0,0,0,0,408.95,100,408.94,100,408.93,100,409.34,3,409.72,50,409.8,100,2022,8,1,13,30,7,419161
1702-12-25,409.145,0,0,0,0,0,408.96,100,408.95,100,408.94,100,409.34,3,409.72,50,409.8,100,2022,8,1,13,30,7,420175
1702-12-26,409.15,0,0,0,0,0,409.24,200,408.96,100,408.95,100,409.34,3,409.72,50,409.8,100,2022,8,1,13,30,7,422025
1702-12-27,409.28999999999996,0,0,0,0,0,409.24,200,408.96,200,408.95,100,409.34,3,409.72,50,409.8,100,2022,8,1,13,30,7,496851
1702-12-28,409.28999999999996,0,0,0,0,0,409.24,200,408.96,200,408.95,100,409.28,500,409.34,3,409.72,50,2022,8,1,13,30,7,507363
1702-12-29,409.26,0,0,0,0,0,409.24,200,408.96,200,408.95,100,409.34,3,409.72,50,409.8,100,2022,8,1,13,30,7,508338
1702-12-30,409.28999999999996,0,0,0,0,0,409.24,200,408.96,200,408.95,100,409.28,200,409.34,3,409.72,50,2022,8,1,13,30,7,520167
1702-12-31,409.26,0,0,0,0,0,408.96,200,408.95,100,408.94,100,409.28,200,409.34,3,409.72,50,2022,8,1,13,30,7,520281
1703-01-01,409.12,0,0,0,0,0,408.96,100,408.95,100,408.94,100,409.28,200,409.34,3,409.72,50,2022,8,1,13,30,7,520615
1703-01-02,409.12,0,0,0,0,0,408.97,200,408.96,100,408.95,100,409.28,200,409.34,3,409.72,50,2022,8,1,13,30,7,521383
1703-01-03,409.125,0,0,0,0,0,408.97,200,408.96,100,408.95,100,409.28,400,409.34,3,409.72,50,2022,8,1,13,30,7,536289
1703-01-04,409.125,0,0,0,0,0,408.97,200,408.96,100,408.95,100,409.28,900,409.34,3,409.72,50,2022,8,1,13,30,7,538307
1703-01-05,409.125,0,0,0,0,0,408.97,200,408.96,100,408.95,100,409.28,700,409.34,3,409.72,50,2022,8,1,13,30,7,538791
1703-01-06,409.125,0,0,0,0,0,408.97,200,408.96,100,408.95,100,409.29,700,409.34,3,409.72,50,2022,8,1,13,30,7,539023
1703-01-07,409.13,0,0,0,0,0,408.97,200,408.96,100,408.95,100,409.29,200,409.34,3,409.72,50,2022,8,1,13,30,7,539113
1703-01-08,409.13,0,0,0,0,0,408.97,200,408.96,100,408.95,100,409.29,700,409.34,3,409.72,50,2022,8,1,13,30,7,539299
1703-01-09,409.13,0,0,0,0,0,408.97,200,408.96,100,408.95,100,409.29,1200,409.34,3,409.72,50,2022,8,1,13,30,7,539558
1703-01-10,409.13,0,0,0,0,0,408.97,200,408.96,100,408.95,100,409.29,700,409.34,3,409.72,50,2022,8,1,13,30,7,539559
1703-01-11,409.13,0,0,0,0,0,408.97,200,408.96,100,408.95,100,409.29,200,409.34,3,409.72,50,2022,8,1,13,30,7,539561
1703-01-12,409.13,0,0,0,0,0,408.97,200,408.96,100,408.95,100,409.34,3,409.72,50,409.8,100,2022,8,1,13,30,7,539564
1703-01-13,409.155,0,0,0,0,0,408.97,200,408.96,100,408.95,100,409.29,500,409.34,3,409.72,50,2022,8,1,13,30,7,540271
1703-01-14,409.13,0,0,0,0,0,408.97,200,408.96,100,408.95,100,409.29,1000,409.34,3,409.72,50,2022,8,1,13,30,7,540272
1703-01-15,409.13,0,0,0,0,0,408.97,200,408.96,100,408.95,100,409.29,500,409.34,3,409.72,50,2022,8,1,13,30,7,541767
1703-01-16,409.13,0,0,0,0,0,408.97,200,408.96,100,408.95,100,409.34,3,409.72,50,409.8,100,2022,8,1,13,30,7,541860
1703-01-17,409.155,0,0,0,0,0,409.24,200,408.97,200,408.96,100,409.34,3,409.72,50,409.8,100,2022,8,1,13,30,7,547619
1703-01-18,409.28999999999996,0,0,0,0,0,409.24,200,408.97,200,408.96,100,409.29,500,409.34,3,409.72,50,2022,8,1,13,30,7,547976
1703-01-19,409.265,0,0,0,0,0,409.24,200,408.97,200,408.96,100,409.29,1000,409.34,3,409.72,50,2022,8,1,13,30,7,547977
1703-01-20,409.265,0,0,0,0,0,409.24,200,408.97,200,408.96,100,409.29,500,409.34,3,409.72,50,2022,8,1,13,30,7,550475
1703-01-21,409.265,0,0,0,0,0,409.24,200,408.97,200,408.96,100,409.34,3,409.72,50,409.8,100,2022,8,1,13,30,7,550477
1703-01-22,409.28999999999996,0,0,0,0,0,409.24,200,408.97,200,408.96,100,409.28,200,409.34,3,409.72,50,2022,8,1,13,30,7,550522
1703-01-23,409.26,0,0,0,0,0,409.24,200,408.97,200,408.96,100,409.29,200,409.34,3,409.72,50,2022,8,1,13,30,7,555685
