COLLECTION_TIME,MESSAGE_ID,MESSAGE_TYPE,SYMBOL,PRICE,SIZE,TRADE_ID,TRADE_FLAGS
2024-04-15 17:17:59.300782080,96911184,T,GBTC,57.450000,100,1930010149,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:17:59.300839936,96911185,T,GBTC,57.450000,100,1930010161,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:17:59.300840960,96911186,T,GBTC,57.450000,100,1930010170,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:17:59.300841984,96911187,T,GBTC,57.450000,100,1930010181,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:18:21.726498048,97029041,T,GBTC,57.400000,100,1932196167,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:19:38.456852992,97704073,T,GBTC,57.360000,100,1946700436,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:19:38.598008064,97709716,T,GBTC,57.370000,100,1946836233,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:19:38.598096896,97709719,T,GBTC,57.370000,100,1946836262,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:19:58.646065920,97850576,T,GBTC,57.320000,96,1949774536,REGULAR_HOURS|ODD_LOT
2024-04-15 17:20:21.851183104,98095579,T,GBTC,57.285000,97,1955338970,REGULAR_HOURS|ODD_LOT
2024-04-15 17:20:34.018336000,98202327,T,GBTC,57.235000,50,1957765954,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2024-04-15 17:20:41.608681984,98250148,T,GBTC,57.200000,100,1958805959,REGULAR_HOURS
2024-04-15 17:20:41.608738048,98250149,T,GBTC,57.200000,76,1958805968,REGULAR_HOURS|ODD_LOT
2024-04-15 17:21:07.297248000,98442603,T,GBTC,57.150000,100,1962871434,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:21:19.769806080,98530001,T,GBTC,57.180000,10,1964751990,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2024-04-15 17:21:20.005892096,98531199,T,GBTC,57.190000,100,1964773798,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:21:20.217431040,98533009,T,GBTC,57.180000,100,1964812203,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:21:25.348602112,98574173,T,GBTC,57.165000,70,1965649704,REGULAR_HOURS|ODD_LOT
2024-04-15 17:21:29.358878976,98599463,T,GBTC,57.180000,70,1966173550,REGULAR_HOURS|ODD_LOT
2024-04-15 17:21:30.845847040,98606421,T,GBTC,57.185000,30,1966319524,REGULAR_HOURS|ODD_LOT
2024-04-15 17:21:33.102105088,98624681,T,GBTC,57.175000,40,1966700790,REGULAR_HOURS|ODD_LOT
2024-04-15 17:21:49.219514880,98757314,T,GBTC,57.185000,100,1969635691,REGULAR_HOURS
2024-04-15 17:21:49.219994880,98757322,T,GBTC,57.185000,37,1969635809,REGULAR_HOURS|ODD_LOT
2024-04-15 17:22:47.781922048,99224334,T,GBTC,57.195000,2,1979383127,REGULAR_HOURS|ODD_LOT
2024-04-15 17:23:10.354970880,99368505,T,GBTC,57.180000,80,1982323368,REGULAR_HOURS|ODD_LOT
2024-04-15 17:23:20.907896064,99419608,T,GBTC,57.165000,200,1983349179,REGULAR_HOURS
2024-04-15 17:23:20.908030976,99419611,T,GBTC,57.165000,56,1983349207,REGULAR_HOURS|ODD_LOT
2024-04-15 17:23:41.134574080,99594219,T,GBTC,57.130000,100,1986771689,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:23:41.234908928,99607871,T,GBTC,57.125000,100,1987066440,REGULAR_HOURS
2024-04-15 17:23:42.097571072,99628843,T,GBTC,57.120000,100,1987555965,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:23:42.100459008,99628961,T,GBTC,57.125000,30,1987557874,REGULAR_HOURS|ODD_LOT
2024-04-15 17:24:18.500709888,99936124,T,GBTC,57.170000,100,1993944365,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:24:49.991144960,100161380,T,GBTC,57.175000,10,1998264866,REGULAR_HOURS|ODD_LOT
2024-04-15 17:24:55.467913984,100197018,T,GBTC,57.125000,1,1998945897,REGULAR_HOURS|ODD_LOT
2024-04-15 17:25:22.114714880,100399702,T,GBTC,57.080000,100,2002806740,REGULAR_HOURS
2024-04-15 17:25:22.116203008,100399704,T,GBTC,57.080000,300,2002806860,REGULAR_HOURS
2024-04-15 17:25:42.208288000,100533816,T,GBTC,57.000000,100,2005316803,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:25:49.362766080,100599082,T,GBTC,56.850000,100,2006542673,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:25:49.439563008,100599753,T,GBTC,56.850000,100,2006554243,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:25:50.120655872,100606479,T,GBTC,56.830000,100,2006680604,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:25:50.413938944,100608661,T,GBTC,56.810000,100,2006721139,REGULAR_HOURS
2024-04-15 17:25:50.468952064,100609602,T,GBTC,56.810000,100,2006739211,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:25:50.781953024,100611830,T,GBTC,56.800000,100,2006780401,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:25:50.832342016,100612184,T,GBTC,56.800000,100,2006787474,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:25:51.126618880,100614617,T,GBTC,56.820000,200,2006831521,REGULAR_HOURS
2024-04-15 17:25:51.160521984,100614915,T,GBTC,56.800000,200,2006836789,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:25:52.982092032,100626259,T,GBTC,56.850000,100,2007037035,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:26:05.947798016,100767177,T,GBTC,56.810000,100,2010026500,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:26:07.147345920,100782749,T,GBTC,56.840000,100,2010392864,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:26:07.147347968,100782750,T,GBTC,56.840000,100,2010392873,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:26:14.752119040,100850329,T,GBTC,56.760000,200,2011922723,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:26:15.330297088,100854848,T,GBTC,56.760000,100,2012008980,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:26:17.148878080,100868186,T,GBTC,56.800000,100,2012253633,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:26:32.968566016,100995340,T,GBTC,56.860000,100,2014739891,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:26:44.305544960,101087397,T,GBTC,56.910000,100,2016484589,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:26:51.872662016,101153739,T,GBTC,56.890000,100,2017717483,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:27:54.140851968,101678075,T,GBTC,57.020000,100,2028155717,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:28:16.698424064,101882664,T,GBTC,56.960000,100,2032311469,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:29:20.829219072,102478721,T,GBTC,56.975000,100,2045305195,REGULAR_HOURS
2024-04-15 17:29:34.207409920,102624405,T,GBTC,56.940000,100,2048638301,REGULAR_HOURS
2024-04-15 17:29:43.852462080,102721319,T,GBTC,56.895000,100,2050433672,REGULAR_HOURS
2024-04-15 17:29:47.282934016,102747701,T,GBTC,56.905000,27,2050953292,REGULAR_HOURS|ODD_LOT
2024-04-15 17:30:03.524926976,102898907,T,GBTC,56.865000,20,2054432139,REGULAR_HOURS|ODD_LOT
2024-04-15 17:30:03.524926976,102898925,T,GBTC,56.865000,50,2054432388,REGULAR_HOURS|ODD_LOT
2024-04-15 17:30:10.767618048,102997760,T,GBTC,56.925000,70,2056767502,REGULAR_HOURS|ODD_LOT
2024-04-15 17:30:20.011280896,103106505,T,GBTC,56.970000,100,2059524506,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:30:21.700058112,103150111,T,GBTC,56.935000,20,2060683425,REGULAR_HOURS|ODD_LOT
2024-04-15 17:30:48.388528128,103411279,T,GBTC,56.875000,217,2067275299,REGULAR_HOURS
2024-04-15 17:30:48.388528896,103411281,T,GBTC,56.880000,100,2067275309,REGULAR_HOURS
2024-04-15 17:30:48.388529920,103411282,T,GBTC,56.880000,100,2067275317,REGULAR_HOURS
2024-04-15 17:30:48.388529920,103411283,T,GBTC,56.880000,100,2067275328,REGULAR_HOURS
2024-04-15 17:30:48.709917952,103414715,T,GBTC,56.860000,96,2067355786,REGULAR_HOURS|ODD_LOT
2024-04-15 17:30:55.386790912,103486787,T,GBTC,56.875000,100,2069177085,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:30:55.386792960,103486789,T,GBTC,56.870000,100,2069177099,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:30:55.386792960,103486790,T,GBTC,56.870000,100,2069177119,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:30:55.386795008,103486791,T,GBTC,56.870000,37,2069177133,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2024-04-15 17:30:55.661540096,103489742,T,GBTC,56.860000,100,2069237665,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:30:58.532860928,103520865,T,GBTC,56.880000,100,2069996873,REGULAR_HOURS
2024-04-15 17:30:58.532903936,103520868,T,GBTC,56.880000,47,2069996945,REGULAR_HOURS|ODD_LOT
2024-04-15 17:31:01.165826048,103546653,T,GBTC,56.885000,3,2070683331,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2024-04-15 17:31:01.165826048,103546655,T,GBTC,56.890000,100,2070683374,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:31:13.518990080,103683436,T,GBTC,56.870000,10,2073997256,REGULAR_HOURS|ODD_LOT
2024-04-15 17:31:14.545039104,103696350,T,GBTC,56.855000,10,2074297070,REGULAR_HOURS|ODD_LOT
2024-04-15 17:31:14.652439040,103701983,T,GBTC,56.875000,30,2074434089,REGULAR_HOURS|ODD_LOT
2024-04-15 17:31:19.471420928,103775099,T,GBTC,56.915000,50,2076059327,REGULAR_HOURS|ODD_LOT
2024-04-15 17:31:21.498483968,103811801,T,GBTC,56.920000,100,2076884866,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:31:21.599014912,103812863,T,GBTC,56.910000,100,2076907389,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:31:22.107419904,103819073,T,GBTC,56.900000,100,2077052007,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:31:25.466999040,103863146,T,GBTC,56.900000,100,2078114421,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:31:26.686671872,103882247,T,GBTC,56.900000,100,2078568497,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:31:27.195134976,103889287,T,GBTC,56.925000,100,2078733388,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:31:27.195169024,103889288,T,GBTC,56.925000,30,2078733408,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2024-04-15 17:31:30.853675008,103927348,T,GBTC,56.925000,30,2079606485,REGULAR_HOURS|ODD_LOT
2024-04-15 17:31:31.845515008,103936673,T,GBTC,56.875000,10,2079821512,REGULAR_HOURS|ODD_LOT
2024-04-15 17:31:31.881645056,103936972,T,GBTC,56.875000,100,2079827680,REGULAR_HOURS
2024-04-15 17:31:33.415944960,103951606,T,GBTC,56.875000,80,2080155750,REGULAR_HOURS|ODD_LOT
2024-04-15 17:31:42.439128064,104039691,T,GBTC,56.925000,100,2082113096,REGULAR_HOURS
2024-04-15 17:31:46.369850880,104070222,T,GBTC,56.890000,100,2082801122,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:31:46.369865984,104070223,T,GBTC,56.890000,100,2082801135,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:31:56.492182016,104199538,T,GBTC,56.925000,90,2085643842,REGULAR_HOURS|ODD_LOT
2024-04-15 17:32:01.521639936,104250801,T,GBTC,56.905000,40,2086816945,REGULAR_HOURS|ODD_LOT
2024-04-15 17:32:09.314060032,104329444,T,GBTC,56.905000,100,2088562108,REGULAR_HOURS
2024-04-15 17:32:09.374393088,104330091,T,GBTC,56.910000,100,2088574954,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:32:09.374420992,104330092,T,GBTC,56.910000,100,2088574965,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:32:24.560879104,104480110,T,GBTC,56.860000,100,2091874824,REGULAR_HOURS
2024-04-15 17:32:24.560880896,104480112,T,GBTC,56.860000,100,2091874846,REGULAR_HOURS
2024-04-15 17:32:24.560886016,104480116,T,GBTC,56.860000,10,2091874910,REGULAR_HOURS|ODD_LOT
2024-04-15 17:32:26.704850944,104520003,T,GBTC,56.840000,100,2092802377,REGULAR_HOURS
2024-04-15 17:32:26.705517056,104520013,T,GBTC,56.840000,100,2092802603,REGULAR_HOURS
2024-04-15 17:32:26.798550016,104521262,T,GBTC,56.845000,10,2092830120,REGULAR_HOURS|ODD_LOT
2024-04-15 17:32:41.124770048,104660690,T,GBTC,56.910000,100,2095898535,REGULAR_HOURS
2024-04-15 17:32:44.027310080,104707455,T,GBTC,56.900000,100,2097058935,REGULAR_HOURS
2024-04-15 17:32:45.145383936,104715989,T,GBTC,56.895000,100,2097269431,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:33:09.437160960,104934182,T,GBTC,56.880000,40,2102017938,REGULAR_HOURS|ODD_LOT
2024-04-15 17:33:19.153991936,105038344,T,GBTC,56.970000,50,2104301448,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2024-04-15 17:33:19.154024960,105038350,T,GBTC,56.970000,30,2104301489,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2024-04-15 17:33:19.154040064,105038351,T,GBTC,56.970000,100,2104301510,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:33:19.160337920,105038542,T,GBTC,56.980000,100,2104305805,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:33:20.064818944,105045433,T,GBTC,56.970000,100,2104457532,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:33:29.246854912,105124434,T,GBTC,56.960000,100,2106105163,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:33:29.247116032,105124442,T,GBTC,56.960000,10,2106105353,REGULAR_HOURS|ODD_LOT
2024-04-15 17:33:30.118795008,105131517,T,GBTC,56.950000,80,2106250763,REGULAR_HOURS|ODD_LOT
2024-04-15 17:33:31.558621952,105142870,T,GBTC,56.945000,100,2106481129,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:33:32.996954112,105156419,T,GBTC,56.955000,20,2106754500,REGULAR_HOURS|ODD_LOT
2024-04-15 17:33:35.308942080,105174571,T,GBTC,57.000000,40,2107119412,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2024-04-15 17:33:49.010075904,105298970,T,GBTC,57.000000,100,2109740601,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:34:01.458926080,105427669,T,GBTC,56.950000,100,2112326051,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:34:11.139312896,105521411,T,GBTC,56.985000,100,2114236274,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:34:11.148590080,105521445,T,GBTC,56.985000,150,2114237214,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:34:15.643660032,105580575,T,GBTC,57.015000,100,2115545311,REGULAR_HOURS
2024-04-15 17:34:31.766920960,105724340,T,GBTC,57.045000,200,2118549720,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:34:31.891105024,105725274,T,GBTC,57.065000,20,2118566305,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2024-04-15 17:34:31.891116032,105725275,T,GBTC,57.070000,100,2118566312,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:34:31.891128064,105725276,T,GBTC,57.070000,80,2118566318,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2024-04-15 17:34:38.417710080,105817648,T,GBTC,57.110000,10,2120544960,REGULAR_HOURS|ODD_LOT
2024-04-15 17:34:41.393939968,105837763,T,GBTC,57.080000,50,2120977417,REGULAR_HOURS|ODD_LOT
2024-04-15 17:34:41.987746048,105843086,T,GBTC,57.085000,30,2121089880,REGULAR_HOURS|ODD_LOT
2024-04-15 17:35:00.981233920,106025323,T,GBTC,57.040000,100,2125003703,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:35:14.556107008,106144500,T,GBTC,57.085000,100,2127516124,REGULAR_HOURS
2024-04-15 17:35:18.020478976,106176185,T,GBTC,57.080000,100,2128160595,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:35:25.050789120,106233715,T,GBTC,57.070000,60,2129368200,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2024-04-15 17:35:25.491315968,106237131,T,GBTC,57.070000,476,2129433755,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:35:55.967287040,106544872,T,GBTC,57.120000,40,2136005198,REGULAR_HOURS|ODD_LOT
2024-04-15 17:35:55.969948928,106544883,T,GBTC,57.130000,100,2136005431,REGULAR_HOURS
2024-04-15 17:36:03.121011968,106611407,T,GBTC,57.130000,100,2137433188,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:36:03.132148992,106611703,T,GBTC,57.160000,100,2137439878,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:36:03.239873024,106612466,T,GBTC,57.170000,50,2137453777,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2024-04-15 17:36:03.239891968,106612467,T,GBTC,57.170000,20,2137453784,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2024-04-15 17:36:03.239924992,106612468,T,GBTC,57.170000,100,2137453789,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:36:09.156480000,106678743,T,GBTC,57.200000,100,2138796117,INTERMARKET_SWEEP|REGULAR_HOURS|TRADE_THROUGH_EXEMPT
2024-04-15 17:36:09.158414080,106678775,T,GBTC,57.210000,50,2138796706,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2024-04-15 17:36:13.885254912,106718137,T,GBTC,57.130000,100,2139589866,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:36:30.150139904,106865121,T,GBTC,57.070000,300,2142652646,REGULAR_HOURS
2024-04-15 17:36:30.159069952,106865327,T,GBTC,57.070000,100,2142656677,REGULAR_HOURS
2024-04-15 17:37:06.235046912,107187462,T,GBTC,56.970000,100,2149281243,REGULAR_HOURS
2024-04-15 17:37:06.235052032,107187463,T,GBTC,56.970000,100,2149281252,REGULAR_HOURS
2024-04-15 17:37:06.235068928,107187464,T,GBTC,56.970000,100,2149281261,REGULAR_HOURS
2024-04-15 17:37:09.665204992,107223739,T,GBTC,56.950000,100,2149987683,REGULAR_HOURS
2024-04-15 17:37:09.665398016,107223741,T,GBTC,56.950000,100,2149987696,REGULAR_HOURS
2024-04-15 17:37:09.672615936,107224041,T,GBTC,56.950000,100,2149993071,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:37:10.008864000,107229248,T,GBTC,56.950000,100,2150094436,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:37:10.214725888,107231045,T,GBTC,56.940000,100,2150130882,REGULAR_HOURS
2024-04-15 17:37:10.216071936,107231077,T,GBTC,56.940000,100,2150131322,REGULAR_HOURS
2024-04-15 17:37:10.219852032,107231125,T,GBTC,56.940000,17,2150132295,REGULAR_HOURS|ODD_LOT
2024-04-15 17:37:11.241558016,107243801,T,GBTC,56.930000,100,2150380545,REGULAR_HOURS
2024-04-15 17:37:18.019930112,107348078,T,GBTC,56.950000,100,2152383782,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:37:38.947378944,107538530,T,GBTC,56.980000,260,2156267406,REGULAR_HOURS
2024-04-15 17:37:38.947892992,107538539,T,GBTC,56.980000,100,2156267538,REGULAR_HOURS
2024-04-15 17:37:44.049655040,107586578,T,GBTC,56.960000,30,2157228482,REGULAR_HOURS|ODD_LOT
2024-04-15 17:37:56.726146048,107693435,T,GBTC,57.010000,100,2159316494,REGULAR_HOURS
2024-04-15 17:37:56.726458880,107693440,T,GBTC,57.005000,100,2159316598,REGULAR_HOURS
2024-04-15 17:37:57.961136128,107708218,T,GBTC,57.005000,100,2159606015,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:37:59.091290880,107723190,T,GBTC,57.020000,90,2159893977,REGULAR_HOURS|ODD_LOT
2024-04-15 17:38:00.157688064,107733362,T,GBTC,57.000000,186,2160081283,REGULAR_HOURS
2024-04-15 17:38:21.246572032,107910671,T,GBTC,57.005000,60,2163551800,REGULAR_HOURS|ODD_LOT
2024-04-15 17:38:22.377133056,107930684,T,GBTC,57.015000,100,2163914129,REGULAR_HOURS
2024-04-15 17:39:22.393453056,108518861,T,GBTC,56.950000,40,2175561541,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2024-04-15 17:39:23.012467968,108525845,T,GBTC,56.940000,100,2175709474,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:39:44.980845056,108707114,T,GBTC,56.950000,100,2179394485,REGULAR_HOURS
2024-04-15 17:40:07.011238912,108912726,T,GBTC,56.920000,100,2183694109,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:40:07.927831040,108922086,T,GBTC,56.915000,30,2183905375,REGULAR_HOURS|ODD_LOT
2024-04-15 17:40:55.741468928,109406544,T,GBTC,56.980000,10,2194339338,REGULAR_HOURS|ODD_LOT
2024-04-15 17:40:57.348142080,109420927,T,GBTC,56.985000,20,2194651693,REGULAR_HOURS|ODD_LOT
2024-04-15 17:41:34.073096960,109748236,T,GBTC,56.890000,100,2201514676,REGULAR_HOURS
2024-04-15 17:41:34.073096960,109748237,T,GBTC,56.890000,24,2201514718,REGULAR_HOURS|ODD_LOT
2024-04-15 17:41:35.260963072,109788574,T,GBTC,56.880000,100,2202287704,REGULAR_HOURS
2024-04-15 17:41:35.260984064,109788575,T,GBTC,56.880000,10,2202287716,REGULAR_HOURS|ODD_LOT
2024-04-15 17:41:45.779816960,109854323,T,GBTC,56.815000,300,2203678255,REGULAR_HOURS
2024-04-15 17:41:45.781284096,109854332,T,GBTC,56.820000,100,2203678367,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:41:49.412055040,109881166,T,GBTC,56.815000,30,2204187486,REGULAR_HOURS|ODD_LOT
2024-04-15 17:41:54.840811008,109928385,T,GBTC,56.820000,100,2205090172,REGULAR_HOURS
2024-04-15 17:42:01.500582912,109976224,T,GBTC,56.850000,100,2206034959,REGULAR_HOURS
2024-04-15 17:42:01.517822976,109976462,T,GBTC,56.845000,100,2206039623,REGULAR_HOURS
2024-04-15 17:42:10.640589056,110101074,T,GBTC,56.895000,30,2208788803,REGULAR_HOURS|ODD_LOT
2024-04-15 17:42:21.787380992,110195520,T,GBTC,56.870000,100,2210794795,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:42:38.642375936,110344177,T,GBTC,56.930000,100,2213858577,REGULAR_HOURS
2024-04-15 17:42:38.642445056,110344178,T,GBTC,56.930000,100,2213858582,REGULAR_HOURS
2024-04-15 17:42:38.722672128,110344995,T,GBTC,56.870000,100,2213874393,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:42:38.730060032,110345113,T,GBTC,56.890000,100,2213876311,INTERMARKET_SWEEP|REGULAR_HOURS|TRADE_THROUGH_EXEMPT
2024-04-15 17:42:38.733575936,110345142,T,GBTC,56.860000,100,2213876840,REGULAR_HOURS
2024-04-15 17:42:38.734127104,110345149,T,GBTC,56.870000,150,2213877027,REGULAR_HOURS
2024-04-15 17:42:38.784887040,110345426,T,GBTC,56.875000,100,2213883002,REGULAR_HOURS
2024-04-15 17:42:38.834670080,110345789,T,GBTC,56.890000,100,2213890820,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:42:38.853754880,110345919,T,GBTC,56.890000,100,2213893120,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:42:38.873374976,110346058,T,GBTC,56.890000,100,2213895575,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:42:38.941850880,110346395,T,GBTC,56.890000,100,2213901349,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:42:57.715275008,110474635,T,GBTC,56.860000,100,2216560573,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:42:57.742007040,110475033,T,GBTC,56.860000,100,2216566491,REGULAR_HOURS
2024-04-15 17:43:06.081404928,110525297,T,GBTC,56.825000,17,2217613007,REGULAR_HOURS|ODD_LOT
2024-04-15 17:43:06.082318080,110525308,T,GBTC,56.825000,33,2217613129,REGULAR_HOURS|ODD_LOT
2024-04-15 17:43:14.061519104,110567958,T,GBTC,56.825000,90,2218499720,REGULAR_HOURS|ODD_LOT
2024-04-15 17:43:30.955665920,110702401,T,GBTC,56.845000,40,2221162594,REGULAR_HOURS|ODD_LOT
2024-04-15 17:44:13.763899904,111030659,T,GBTC,56.775000,100,2227748584,REGULAR_HOURS
2024-04-15 17:44:13.763904000,111030663,T,GBTC,56.775000,10,2227748618,REGULAR_HOURS|ODD_LOT
2024-04-15 17:44:14.135140096,111033756,T,GBTC,56.785000,100,2227812321,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:44:14.135147008,111033765,T,GBTC,56.790000,26,2227812527,REGULAR_HOURS|ODD_LOT
2024-04-15 17:44:15.334510080,111053224,T,GBTC,56.775000,4,2228225785,REGULAR_HOURS|ODD_LOT
2024-04-15 17:44:23.085497088,111126738,T,GBTC,56.780000,100,2229830732,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:44:32.209297920,111190908,T,GBTC,56.765000,200,2231082109,REGULAR_HOURS
2024-04-15 17:44:39.770724096,111246749,T,GBTC,56.775000,70,2232185956,REGULAR_HOURS|ODD_LOT
2024-04-15 17:45:22.102705920,111574904,T,GBTC,56.840000,100,2238631189,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:45:31.846641920,111669856,T,GBTC,56.860000,100,2240613266,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:45:57.183869952,111844640,T,GBTC,56.850000,100,2244147485,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:46:04.622275072,111898223,T,GBTC,56.830000,100,2245225793,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:46:20.813784064,112026431,T,GBTC,56.880000,100,2247760342,INTERMARKET_SWEEP|REGULAR_HOURS
2024-04-15 17:46:48.430128128,112269108,T,GBTC,56.820000,100,2252616403,REGULAR_HOURS
2024-04-15 17:46:48.430128128,112269109,T,GBTC,56.820000,100,2252616436,REGULAR_HOURS
2024-04-15 17:46:48.430128128,112269114,T,GBTC,56.820000,100,2252616490,REGULAR_HOURS
2024-04-15 17:46:48.430281984,112269119,T,GBTC,56.820000,100,2252616609,REGULAR_HOURS
2024-04-15 17:46:54.352091904,112314073,T,GBTC,56.820000,100,2253516296,INTERMARKET_SWEEP|REGULAR_HOURS
